ConstituentID,DisplayName,Nationality,Gender
648,Ilya Bolotowsky,American,Male
45672,U-J3RK5,,
41210,Mahonri M. Young,American,Male
65219,Al Herbert,American,Male
5736,Richard Süssmuth,German,Male
7700,François Kollar,French,Male
43090,Julius Klinger,Austrian,Male
2902,Paul Jenkins,American,Male
6382,William T. Williams,American,Male
4336,William McFarlane Notman,Canadian,Male
32121,James Young,,Male
11135,"Società Italiana Telecomunicazioni Siemens, Milan, Italy",,
41410,Bruno W. Reimann,,
34425,Gianluigi Banfi,Italian,Male
8631,Times Photo Service,,
31615,Claudio Salocchi,Italian,
43302,Frank Trowbridge,American,
75097,Becky Johnston,American,Female
8454,Mikael Björnstjerna,Swedish,Male
6021,Unknown Designer,American,
1727,August Endell,German,Male
3176,Robert Kobayashi,American,Male
40392,Jay Sanders,American,Male
44714,Sergio Leone,Italian,Male
38237,Don Lauffer,,
6188,Charmion von Wiegand,American,Female
35080,Raimond Chaves,Colombian,Male
9040,"Venini & Co., Murano, Italy",,
43089,Lucien Castaing-Taylor,British,Male
7512,Edward William Godwin,British,Male
10636,"Boffi S.p.A., Cesano Maderno, Italy",,
6218,Paul Waldman,American,Male
9307,"Bauhaus Metal Workshop, Germany",,
42755,Anabel Alfonso Suárez,,
8640,U.S. Coast Guard,American,
2307,Ken Graves,American,Male
1024,Pedro Castelar Báez,Mexican,Male
1088,Cheng Sha Ping,Chinese,
116,Wobbe Alkema,Dutch,Male
4139,Grant Mudford,Australian,Male
1952,Christian Fossier,French,Male
48842,Marguerita Mergentime,American,Female
35639,Wang Jianwei,Chinese,Male
37934,Haegue Yang,Korean,Female
41914,Jack Hannah,American,Male
6300,Pepi Weixlgartner,Austrian,Female
48859,Osvaldo Peruzzi,Italian,Male
136,Dag Alveng,Norwegian,Male
1003,Carybé (Hector Bernabó),Brazilian,Male
3224,Mark Kostabi,American,Male
49475,Gianni Di Gregorio,Italian,Male
67553,Salim Al-Kadi,Lebanese,Male
46848,Julián Hernández,Mexican,Male
24162,Nisson Shifrin,Russian,Male
22559,Apple Industrial Design Group,American,
30189,Emigre Inc.,American,
48067,Daniele Scandola,Italian,Male
31009,Martin Prinzhorn,Austrian,Male
10024,"Wohnbedarf AG, Zürich",Swiss,
48799,Peter Bankov,Russian,Male
5805,Richard Taninbaum,American,Male
28849,Sam Watters,American,Male
8295,Henry Markowitz,American,Male
4499,David Park,American,Male
41865,Brian De Palma,American,Male
2688,Arlene Hoffman,American,Female
43601,Fanta Régina Nacro,Burkinabe,Female
42756,Marwin Sánchez,,
42477,Top O'Graphic,,
6736,Ralph M. Rosenborg,American,Male
42921,Gordon Bruce,American,Male
8365,René Georges Hermann-Paul,French,Male
10090,"Escofet y Ca, Barcelona",,
2682,Gerhard Hoehme,German,Male
4022,Richard Misrach,American,Male
42466,Douglas Darden,American,Male
3465,Lehner & Mader,,
38,Magdalena Abakanowicz,Polish,Female
2777,Gene Hurwitt,American,Male
4260,Gerda Mikhailova Nemenova,Russian,Female
10281,"Ermenegildo Collini S.p.A., Milan, Italy",,
7638,Roger Ballen,South African,Male
4769,Bernard Quentin,French,Male
49060,David Small,American,Male
5225,Peter Schlumbohm,American,Male
5813,Vittorio Tavernari,Italian,Male
6489,Hiroshi Yamazaki,Japanese,Male
48742,Ralph Lundsten,,
3761,Ludovico Mares,Italian,Male
6836,Futura 2000,American,
46716,"Stiff Records, London",,
10880,"Supreme Cutlery, Japan",,
135,Manuel Álvarez Bravo,Mexican,Male
27195,Erik Saxon,American,Male
1243,Lovis Corinth,German,Male
6416,Joan Witek,American,Female
22744,Bruno Rousselot,French,Male
30075,Carmen Herrera,Cuban,Female
3532,Ernst Van Leyden,American,Male
5900,George Tooker,American,Male
28098,Mark Grotjahn,American,Male
6454,Don Worth,American,Male
35422,Alasdair Gray,Scottish,
27684,Neil Katz,American,
6585,Marco Zotta,Italian,Male
37958,Walter Cyliax,German,Male
1950,Michel Fortier,Canadian,Male
4493,Frederick Papsdorf,American,Male
4718,Rudy Pozzatti,American,Male
41378,Max Schwimmer,German,Male
26216,Sang-Ah Choi,Korean,Female
74647,Masayuki Oda,Japanese,Male
1521,Jean Deyrolle,French,Male
1319,William Crutchfield,American,Male
28826,Katja Strunz,German,Female
8586,Fred Hansen/Pacific and Atlantic Photos,Nationality unknown,Male
3384,Harry S. Lapow,American,Male
35514,Pablo Lavin,Chilean,Male
10483,"Continental Can Co., USA",American,
5092,Deane Russell,Canadian,Male
6217,Sylvia Wald,American,Female
48229,V. Serafimov,,
4182,John J. A. Murphy,American,Male
677,Wendela Boreel,British,Female
69879,Aubrey Powell,British,Male
3053,Paul Kelpe,American,Male
44475,Miriam Klein Stahl,,
32342,H. C. Potter,American,Male
45807,Judith Scott,American,Female
9143,"Gufram S.R.L., Italy",,
46569,Plastic Ono Band,,
30838,Gastone Rinaldi,Italian,Male
28776,Kirstine Roepstorff,Danish,Female
28932,Pollen Design,American,
68051,Božidar Janković,,
38485,Jeffery Keedy,American,Male
5800,Ikko Tanaka,Japanese,Male
45674,Colin Griffiths,,
7724,Johs Jensen,Danish,Male
35475,Danielle Jaeggi,Swiss,Female
35796,Henry Flynt,American,Male
5701,Ian Stuart,Irish,Male
3030,On Kawara,Japanese,Male
4404,Axel Olson,Swedish,Male
6529,Melvin Zabarsky,American,Male
5799,Atsuko Tanaka,Japanese,Female
49951,Janko Konstantinov,,
8691,Michio Arai,Japanese,Male
6554,Walter Zehringer,German,Male
3772,Marino Marini,Italian,Male
8081,Bruce Blackburn,American,Male
638,Blythe Bohnen,American,Female
11162,"Rosenthal, Germany",,
29563,Creswell Manufacturing,Indian,
3579,Charles Locke,American,Male
28147,Stephanie Forsythe,Canadian,Female
7652,Geoffrey Biddle,American,Male
6588,Joe Zucker,American,Male
7312,Charles O. Perry,American,Male
10610,"Drain-Dri Co., San Francisco, CA",American,
36927,Frédéric A. Flacheron,French,Male
5835,Emilio Terry,French,Male
45535,Charles de Meaux,French,Male
2389,Piero Guccione,Italian,Male
74793,Vika Voronova,Russian,Female
43331,Spilling,German,
29021,Dennis Carlson,American,
4238,Robert Natkin,American,Male
11799,Orell Füssli,Swiss,
47211,Lele Saveri,Italian,Male
7869,Power Boothe,American,Male
3486,Eugen Lenz,Swiss,
7120,Alexander Kosolopov,Russian,Male
8224,Cristiano Toraldo di Francia,Italian,Male
74713,Stephanie Brooks,American,Female
46715,Command Records,,
4860,Reiss,British,
7807,Jerry Cooke,American,Male
1019,Herbert Carroll Cassill,American,Male
28688,Peter Land,Danish,Male
4236,Jacques Nathan-Garamond,French,Male
2519,"George Overbury (""Pop"") Hart",American,Male
67953,Juan Nascimento,Venezuelan,Male
14200,Aleksei Ganin,,Male
40354,Yvonne Farrell,Irish,Female
3706,Zbigniew Makowski,Polish,Male
29233,Al Heenan,American,Male
30848,Hüseyin Bahri Alptekin,Turkish,Male
661,Felix Bonfils,French,Male
1368,Hubert Dalwood,British,Male
3144,Mark Klett,American,Male
70883,Claudia DeMonte,American,Female
29552,"Aero Sekur, Italy",Italian,
9700,"Kenco Products Corp., New Kensington, PA",,
1222,William H. Constable,Australian,Male
6235,Ernest Walters,American,Male
8598,Glen Pettit/The New York Times,American,Male
33149,One Laptop per Child,American,
387,Bauhaus,German,
2494,Joseph Mellor Hanson,British,Male
69890,Laura Sheleen,,Female
36939,Bengt af Klintberg,Swedish,Male
45929,Hendrik Nicolaas Werkman,Dutch,Male
5308,James Seawright,American,Male
9609,"Harvill Corp., Los Angeles, CA",American,
29354,MIT Media Laboratory,American,
3762,Boris Margo,American,Male
3246,Doris Kreindler,American,Female
3945,Jean Messagier,French,Male
5415,Thomas Sicurella,American,Male
4117,Victor Moscoso,American,Male
7221,Roald Steen Hansen,Danish,Male
2545,Paul Haustein,German,Male
41855,John Irvin,British,Male
2880,Christopher P. James,American,Male
548,Carl Bianga,German,Male
7042,Ruud Jan Kokke,Dutch,Male
7055,Tadao Ando,Japanese,Male
2876,Willy Jaeckel,German,Male
2698,Hans Hofmann,American,Male
278,Libero Badii,Argentine,Male
28571,Andrea Bowers,American,Female
67805,Joanna Hogg,British,Female
23344,"Silicon Systems, Inc.",American,
7828,Tria Giovan,American,Female
4374,Will Hiroshi Oda,American,Male
34613,Emile Josome Hodinos,French,Male
38770,Brian Eno,British,Male
7559,Zoe Zenghelis,British,Female
24395,Andrei Gippius,,Male
1036,Umberto Catalano,Italian,Male
8633,Caroline Feyt,French,Female
35902,Tabaimo,Japanese,Female
35563,Madelon Hooykaas,Dutch,Female
27343,René Clair,French,Male
1337,Francis Edmund Currey,British,Male
6074,James Van Der Zee,American,Male
37179,Martín Ramírez,Mexican,Male
9114,"Kimura Glass Co. Ltd., Tokyo",,
2548,Elizabeth King Hawley,American,Female
1540,Julio de Diego,American,Male
8650,Anne Marie Fishbein,American,Female
3237,Frans Krajcberg,Brazilian,Male
1063,Martín Chambi,Peruvian,Male
7515,Sir William Lyons,British,Male
1391,Sandu Darie,Cuban,Male
84,Dongkuk S. Ahn,American,Male
7019,Rudolph Von Ripper,American,Male
42638,Angela Ricci Lucchi,Italian,Female
28653,Gerald Hayes,American,Male
743,Frank Brangwyn,British,Male
7706,Wojciech Prazmowski,Polish,Male
2994,Peggy Jarrell Kaplan,American,Female
36954,Pierre Trémaux,French,Male
5116,Kiyoshi Saito,Japanese,Male
7922,Roger Cutforth,British,Male
39742,Rebecca Bray,American,Female
35449,Alix Pearlstein,American,Female
37280,Paul Wegener,German,
2785,Garth Huxtable,American,Male
8484,P. Suvorov,Nationality unknown,
35875,Charles Martin,French,Male
49109,inri,Japanese,Female
35478,David Cort,American,Male
338,Matthew Rackham Barnes,American,Male
67806,Eugène Green,American,Male
32198,Frank Capra,American,Male
7192,Paul D. Miller,American,Male
6984,Jindrich Streit,Czech,Male
289,William Bailey,American,Male
246,Mario Avati,Italian,Male
8109,Yona Friedman,French,Male
32560,Kohei Yoshiyuki,Japanese,Male
2103,Johannes Gecelli,German,Male
5976,Roberto Turnbull Buenrostro,Mexican,Male
5951,Jan Tschichold,Swiss,Male
26369,Mako Idemitsu,Japanese,Female
10361,"Cheney Greef & Co., New York, NY",American,
41169,Shambhavi,Indian,Female
26100,Daniel Freitag,Swiss,Male
46489,Michael Cooper,British,Male
7642,Yvonne Droge-Wendel,German,Female
47920,Helen Balfour Morrison,American,Female
26244,Abel Barroso,Cuban,Male
2499,Elizabeth Harding,Nationality unknown,Female
74422,John Hillcoat,Australian,Male
39276,M. A. Dillon,,Female
32102,Giorgio Ceretti,Italian,Male
26977,Enric Bernat i Fontlladosa,Spanish,Male
9527,"Klise Manufacturing Co., Grand Rapids, MI",,
2190,Otto Gleichmann,German,Male
27990,"Leatherman Tool Group, Inc.",American,
835,Wim Brusse,Dutch,Male
29177,Sture Johannesson,Swedish,Male
10004,"Carl Hansen and Son, Odense, Denmark",,
4958,Henry B. Robertson,American,Male
48658,Aaron Curry,American,Male
8958,Kazuyo Sejima,Japanese,Female
47685,Abby Normal,,
46472,Tony Wright,British,Male
28588,Dawn Clements,American,Female
10705,"Shinseo Kogyo Co., Tokyo",,
39576,Erik Hersman,American,Male
10728,"Argentor, Vienna",,
3446,Christopher Le Brun,British,Male
8462,Louis Maslow,American,Male
33166,Martin Wattenberg,American,Male
23749,Vera Vil'koviskaia,,Female
3007,Kasai,Nationality unknown,
3871,Byron McClintock,American,Male
1164,Alvin Langdon Coburn,American,Male
2573,Henry Heerup,Danish,Male
19664,Angel Abreu,American,Male
4671,Sigmar Polke,German,Male
2146,Ralph Gibson,American,Male
24495,Eli Lotar,French,Male
22563,Harman Kardon Co.,American,
4604,Photographie Modèle,French,
47175,Don Hunstein,American,Male
8235,R. Schwarzkopf,Nationality unknown,
4587,Richard Pettibone,American,Male
6556,Eva Zeisel,American,Female
41712,Jean-Claude Lauzon,Canadian,Male
6375,Casey Williams,American,Male
3133,Cesar Klein,German,Male
131700,Arisztid Uher,Hungarian,Male
3019,Herbert Katzman,American,Male
4140,Otto Mueller,German,Male
40912,Zadok Ben-David,Israeli,
38941,William Plumb,American,Male
8437,Shichiro Imatake,Japanese,Male
4024,Misztrik De Monda,Russian,Male
34141,Benjamin Wheeler Howes,American,Male
37948,Pasqualino Cangiullo,Italian,Male
47176,Mike Doud,,Male
47593,Minutemen,,
7212,Koen De Winter,Belgian,Male
41395,Arne Skouen,Norwegian,Male
155,William Anastasi,American,Male
32115,John Muafangejo,Namibian,Male
22997,Ibrahim Miranda,Cuban,Male
5941,Knut Troysaa,Norwegian,Male
4589,Mary Petty,American,Female
7673,Fred Tomaselli,American,Male
31044,Sean Snyder,American,Male
28563,Ellen Berkenblit,American,Female
8261,Vanessa Beecroft,Italian,Female
7938,Tom Dixon,British,Male
38639,William D. Murphy,,Male
23893,Ignatii Nivinskii,Russian,Male
8649,Radio Corporation of America,American,
5743,Mark di Suvero,American,Male
42519,Augustin Scott de Martinville,French,Male
30925,Dejan Grba,Serbian,Male
1708,Sergei Eisenstein,Russian,Male
847,John Buckland-Wright,British,Male
2268,Adolph Gottlieb,American,Male
26625,Federico Fellini,Italian,Male
68091,BMPT,,
24441,E. S. Minin,,
40429,Les Rita Mitsouko,French,
4933,Klaus Rinke,German,Male
35632,Tirtza Even,Israeli,Female
7975,Arkadii Shishkin,Russian,Male
28858,Christopher Williams,American,Male
45040,Gerd Stahl,,
37183,Julien Vallou de Villeneuve,French,Male
46869,Carl Byron,,
625,Mel Bochner,American,Male
2583,Al Held,American,Male
482,Nicholas Bentley,British,Male
36892,Song Dong,Chinese,Male
6953,Zaha Hadid,British,Female
1903,James Fitzsimmons,American,Male
7900,Tom Slaughter,American,Male
14195,Eugène Delâtre,French,Male
1808,Franz Fassler,Swiss,Male
40559,Mathias Poledna,Austrian,Male
6783,Helen Escobedo,Mexican,Female
47974,Manu Prakash,American,Male
4508,Roger Parry,French,Male
44443,Serge Chermayeff,British,Male
42745,Gustavo Gavilondo,,
980,Eugenio Carmi,Italian,Male
47097,Steffani Jemison,American,Female
2082,Jedd Garet,American,Male
131,Giacchino Altobelli,Italian,Male
30847,Uli Aigner,Austrian,Female
2956,Joan Junyer,American,Male
25552,Gilbert Proesch,British,Male
74652,Heather Nicol,Canadian,Female
30924,Elisabeth Plank,,Female
6243,Frederick Wardy,American,Male
6223,Abraham Walkowitz,American,Male
62944,Frederic Karoly,American,Male
74052,Lucy Winer,,Female
5318,André Dunoyer de Segonzac,French,Male
8632,Times Wide World Photos,American,
22567,Baleri Italia S.p.A.,,
1188,John Collins,American,Male
1864,Gianfranco Ferroni,Italian,Male
24512,Avenir Chernomordik,Russian,Male
1870,Ernest Fiene,American,Male
6511,Hideo Yoshihara,Japanese,Male
45045,Luther Price,,Male
5944,Van Day Truex,American,Male
6812,Jane Comfort,American,Female
5122,Attilio Salemme,American,Male
49541,Dargoljub Pavlov,Serbian,Male
1858,Jorge Ferrari Hardoy,Argentine,Male
46637,Sam Lewitt,American,Male
2340,Franco Grignani,Italian,Male
1748,Boris Nicolaevich Ermolaev,Russian,Male
6144,Ivan (Vial Williams) Vial,Chilean,Male
8414,Klaus Pinter,Austrian,Male
28865,Erwin Wurm,Austrian,Male
2194,H. Glintenkamp,American,Male
47168,Hubert Kretzschmar,,Male
273,Peggy Bacon,American,Female
1248,Thomas Cornell,American,Male
2774,Frank Hurley,Australian,Male
47659,Ingram Marshall,,
4640,Camille Pissarro,French,Male
31342,Julius Koller,Slovak,Male
9310,"Metallwerkstätte, Staatliches Bauhaus, Germany",,
6637,Paul Thek,American,Male
27326,Hugo Henneberg,Austrian,Male
35429,Julian Jarrold,British,Male
22899,Paul Schweiker,American,Male
47694,Bad News,,
32653,Alex Ku,American,Male
3618,Lu Chu Chuan,Chinese,
3083,Michael Kidner,British,Male
5645,Stephany,French,
33825,Aleksandra Mir,American,Female
22794,Antonio Palladino,,Male
30896,Ingar Dragset,Norwegian,Male
4591,Antoine Pevsner,French,Male
24343,Evgenii Lansere,,
5195,Concetta Scaravaglione,American,Female
49715,Tom Rubnitz,American,Male
33942,Karl-Peter Röhl,German,Male
3789,D. S. Martin,American,
10263,"Polar Ware Company, Sheboygan, WI",American,
23294,"Cutco Division, The Aluminum Cooking Utensil Co., New Kensington, PA",,
50003,Alfredo Hlito,Argentine,Male
8093,Marcia Hafif,American,Female
2339,John Griffiths,British,Male
34558,Paolo Deganello,Italian,Male
28492,Amanda Knox Sather,American,Female
3926,Antonio Mendoza,American,Male
7977,Aleksandr Ustinov,Russian,Male
4557,Rossini Perez,Brazilian,Male
32731,Esterio Segura,Cuban,Male
43433,Art Hazelwood,,Male
6934,Roberto Burle Marx,Brazilian,Male
6816,Evergon,Canadian,Male
1148,Pierre Clerk,Canadian,Male
50041,Prada,Italian,
4765,Leonard Pytlak,American,Male
3455,Russell Lee,American,Male
6747,David Black,Nationality unknown,Male
13088,Il'ia Erenburg,,Male
5632,Otto Steinert,German,Male
24100,A. Radishchev,,
46384,Jorge Castillo,Venezuelan,Male
40628,Pedro Almodóvar,Spanish,Male
5530,Juan Soriano,Mexican,Male
46575,Arduino SA,,
3135,Irwin B. Klein,American,Male
3628,Konrad Lueg,German,Male
953,Domenico Cantatore,Italian,Male
5961,Nicolas Tucker,British,Male
41594,Willard Maas,American,Male
5220,John Schlesinger,American,Male
29517,David Kravitz,American,Male
48322,Paul Winstanley,British,Male
68049,Modern Meadow,American,
1343,Lily Cushing,American,Female
11947,Natan Al'tman,Russian,Male
7704,Susan Weil,American,Female
42,Nobuya Abe,Japanese,Male
49473,Mati Diop,French,Female
2834,Yasuhiro Ishimoto,Japanese,Male
32361,John Sayles,American,Male
6784,Fernando Garcia Ponce,Mexican,Male
1659,Caroline Durieux,American,Female
35982,Jordi Canudas,Spanish,Male
28869,Claudia Müller,Swiss,Female
2428,H.V.,Spanish,
4951,David Robbins,American,Male
31025,Bella Ban,,Female
7813,Clements,American,Male
5927,Adolph Treidler,American,Male
1576,Roger Doloy,French,Male
5947,Georg Trump,German,Male
1650,Henri Dumont,French,Male
37145,Pope.L,American,Male
34884,Norman Cohn,Canadian,Male
32279,Ken Jacobs,American,Male
5750,George A. Swanson,American,Male
24101,Sofiia Nalepins'ka,,Female
35626,Steve Fagin,American,Male
9723,"I.P. Lunds, Denmark",,
22849,Gregory Merryweather,,Male
44622,Peter Buggenhout,Belgian,Male
24401,Georges Blanc,French,Male
1625,Sally Hazelet Drummond,American,Female
2014,Elisabeth Frink,British,Female
819,Salvador Bru,Chilean,Male
74435,Gareth Nyandoro,Zimbabwean,Male
489,Ed Bereal,American,Male
31018,Jacques Le Rider,French,Male
3390,Eugene Larkin,American,Male
32075,Abbas Kiarostami,Iranian,Male
8277,Horst Hoheisel,German,Male
1562,Pierre Dmitrienko,French,Male
3733,Manolo (Manuel Martínez Hugué),Spanish,Male
7417,Otto Struck,German,Male
8016,Howatt Archery,Nationality unknown,
4315,Nicholas Nixon,American,Male
16605,Coleen Fitzgibbon,American,Female
32568,Olav Christopher Jenssen,Norwegian,Male
757,Charles H. Breed,American,Male
23265,"not tom dick & harry, The Netherlands",,
8310,Roswitha Marhold,German,Female
2794,Paul Ickovic,American,Male
42518,BIG-GAME,,
37679,Raymond Jacobs,American,Male
8999,"Tiffany Studios, New York, NY",,
30583,"The Vanity Press, London",,
28736,Carsten Nicolai,German,Male
4168,Joe Munroe,American,Male
31364,Magda Tothova,Slovak,Female
35471,Haruhiko Shono,Japanese,Female
5740,Ladislav Sutnar,American,Male
67441,Vojin Bakić,,
584,Wendell Black,American,Male
34428,Ernesto Nathan Rogers,Italian,Male
4023,Mary Miss,American,Female
6954,Fumihiko Maki,Japanese,Male
6301,Mieczyslaw Wejman,Polish,Male
7911,Charles Long,American,Male
32733,Paul Budnitz,American,Male
34793,Raindance Corporation,,
28626,Franziska Furter,Swiss,Female
4433,Emilio Ortiz,Mexican,Male
834,Grisha Bruskin,Russian,Male
8309,Eberhard Marhold,German,Male
24016,V. M. Elin,,
41869,Robert Moore,American,Male
47579,Alex Bag,American,Female
22866,Mrs. Truus Schröder-Schräder,,Female
7588,Marcel Wanders,Dutch,Male
10286,"Mares Sport, Rapallo, Italy",,
1,Robert Arneson,American,Male
